typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","246","FIN","Finland","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"620940.673","620940.673","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","251","FRA","France","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"55614106.369","55614106.369","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","266","GAB","Gabon","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1537.411","1537.411","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"25670674.449","25670674.449","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","288","GHA","Ghana","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"30285.457","30285.457","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","292","GIB","Gibraltar","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"33.525","33.525","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"312636.782","312636.782","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","324","GIN","Guinea","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"28478.541","28478.541","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"8.971","8.971","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","348","HUN","Hungary","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1303226.286","1303226.286","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","352","ISL","Iceland","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"119.185","119.185","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1588879.849","1588879.849","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","376","ISR","Israel","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"20873.114","20873.114","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"6191550.12","6191550.12","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","384","CIV","Côte d'Ivoire","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1124.33","1124.33","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","392","JPN","Japan","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3147150.99","3147150.99","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"140891.165","140891.165","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","428","LVA","Latvia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3382304.134","3382304.134","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","434","LBY","Libya","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"378.942","378.942","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","440","LTU","Lithuania","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2277.37","2277.37","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","442","LUX","Luxembourg","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1740492.101","1740492.101","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","446","MAC","China, Macao SAR","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"19414.105","19414.105","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","470","MLT","Malta","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"9681.005","9681.005","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","478","MRT","Mauritania","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"57.373","57.373","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","484","MEX","Mexico","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"403373.767","403373.767","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"399688.001","399688.001","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","504","MAR","Morocco","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"112871.923","112871.923","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","508","MOZ","Mozambique","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"182420.777","182420.777","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","516","NAM","Namibia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5185.224","5185.224","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"30307929.591","30307929.591","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","533","ABW","Aruba","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"39391.718","39391.718","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","540","NCL","New Caledonia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"30640.156","30640.156","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","554","NZL","New Zealand","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"85665.889","85665.889","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","579","NOR","Norway","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"245806.15","245806.15","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"11.56","11.56","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","616","POL","Poland","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"12930441.691","12930441.691","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","624","GNB","Guinea-Bissau","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"329304.182","329304.182","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","626","TLS","Timor-Leste","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"27520.051","27520.051","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","642","ROU","Romania","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"239153.298","239153.298","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","652","BLM","Saint Barthélemy","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1056.061","1056.061","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","678","STP","Sao Tome and Principe","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1686070.743","1686070.743","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"13385.048","13385.048","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","686","SEN","Senegal","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"279.838","279.838","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"19.452","19.452","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","703","SVK","Slovakia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"187753.984","187753.984","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","705","SVN","Slovenia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"612.076","612.076","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","710","ZAF","South Africa","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"33356.493","33356.493","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"359396298.669","359396298.669","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","748","SWZ","Eswatini","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1099.076","1099.076","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","752","SWE","Sweden","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"551191.449","551191.449","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","757","CHE","Switzerland","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2386295.617","2386295.617","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"136386.643","136386.643","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","792","TUR","Türkiye","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"208427.753","208427.753","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","826","GBR","United Kingdom","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"22426352.771","22426352.771","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","837","X1 ","Bunkers","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3200068.569","3200068.569","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","842","USA","USA","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4107332.762","4107332.762","4","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","854","BFA","Burkina Faso","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"320.962","320.962","0","false","true",
"C","A","20250101","2025","52","2025","620","PRT","Portugal","X","Export","862","VEN","Venezuela","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2336.375","2336.375","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","0","W00","World","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"186991189.32","186991189.32","4","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","8","ALB","Albania","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"0.09","0.09","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","40","AUT","Austria","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2712851","2712851","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2740929.71","2740929.71","4","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"61023.95","61023.95","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","100","BGR","Bulgaria","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"8079671.78","8079671.78","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","124","CAN","Canada","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"9348.32","9348.32","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","156","CHN","China","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1500","1500","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1532511.73","1532511.73","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","192","CUB","Cuba","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1043.52","1043.52","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","196","CYP","Cyprus","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"39649.9","39649.9","4","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"833119.43","833119.43","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","208","DNK","Denmark","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"24538.07","24538.07","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","246","FIN","Finland","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"81177.35","81177.35","4","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","251","FRA","France","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"5444559.55","5444559.55","4","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","268","GEO","Georgia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"14331.16","14331.16","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"13782836.38","13782836.38","4","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"315475.05","315475.05","4","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","348","HUN","Hungary","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"9754226.74","9754226.74","4","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"89237.4","89237.4","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","376","ISR","Israel","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"105545.55","105545.55","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"79632194.56","79632194.56","4","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"127450","127450","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","422","LBN","Lebanon","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"92782.84","92782.84","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","428","LVA","Latvia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"26518.13","26518.13","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","440","LTU","Lithuania","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1182290.42","1182290.42","0","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","442","LUX","Luxembourg","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"83.59","83.59","4","false","true",
"C","A","20250101","2025","52","2025","642","ROU","Romania","X","Export","470","MLT","Malta","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1817.19","1817.19","0","false","true",
