typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","8","kg","0","false","994598","false","0","false",,"712523","712523","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","688","SRB","Serbia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","8","kg","0","false","344493","false","0","false",,"324746","324746","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","690","SYC","Seychelles","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16817","false","8","kg","16817","false","16817","false","0","false",,"17853","17853","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","694","SLE","Sierra Leone","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10127","false","8","kg","10127","false","10127","false","0","false",,"11459","11459","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","699","IND","India","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","8","kg","0","false","19627","false","0","false",,"10089","10089","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","8","kg","0","false","75695","false","0","false",,"63746","63746","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","703","SVK","Slovakia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","8","kg","0","false","7","false","0","false",,"97","97","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","704","VNM","Viet Nam","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4110","false","8","kg","4110","false","4110","false","0","false",,"2918","2918","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","705","SVN","Slovenia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","8","kg","0","false","5","false","0","false",,"100","100","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","706","SOM","Somalia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1200","false","8","kg","1200","false","1200","false","0","false",,"1128","1128","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","210","false","8","kg","210","false","210","false","0","false",,"163","163","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","740","SUR","Suriname","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2592","false","8","kg","2592","false","2592","false","0","false",,"4202","4202","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","752","SWE","Sweden","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","8","kg","0","false","310912","false","0","false",,"394704","394704","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","757","CHE","Switzerland","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","8","kg","0","false","263679","false","0","false",,"550529","550529","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","760","SYR","Syria","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","89932351","false","8","kg","89932351","false","89932351","false","0","false",,"58993679","58993679","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","764","THA","Thailand","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","336","false","8","kg","336","false","336","false","0","false",,"502","502","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","768","TGO","Togo","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1315","false","8","kg","1315","false","1315","false","0","false",,"1560","1560","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","168800","false","8","kg","168800","false","168820","false","0","false",,"328916","328916","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","798","TUV","Tuvalu","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2227","false","8","kg","2227","false","2227","false","0","false",,"2041","2041","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","804","UKR","Ukraine","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","8","kg","0","false","12655176","false","0","false",,"7419350","7419350","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","807","MKD","North Macedonia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","8","kg","0","false","35010","false","0","false",,"25406","25406","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","818","EGY","Egypt","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","8","kg","0","false","3434030","false","0","false",,"2372092","2372092","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","826","GBR","United Kingdom","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","8","kg","0","false","5383391","false","0","false",,"3307815","3307815","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","834","TZA","United Rep. of Tanzania","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","920","false","8","kg","920","false","940","false","0","false",,"1376","1376","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","842","USA","USA","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","8","kg","0","false","1454475","false","0","false",,"2551329","2551329","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","862","VEN","Venezuela","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1990","false","8","kg","1990","false","1990","false","0","false",,"1684","1684","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","894","ZMB","Zambia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60","false","8","kg","60","false","60","false","0","false",,"77","77","0","false","true",
"C","A","20250101","2025","52","2025","792","TUR","Türkiye","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2680905","false","8","kg","2680905","false","2680905","false","0","false",,"2283364","2283364","0","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","0","W00","World","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71645737.634","true","-1","N/A","0","false","71645737.634","true","0","false",,"78900121.124","78900121.124","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","8","ALB","Albania","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","227025.079","true","-1","N/A","0","false","227025.079","true","0","false",,"249915.96","249915.96","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","12","DZA","Algeria","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","186450.267","true","-1","N/A","0","false","186450.267","true","0","false",,"205250","205250","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","100","BGR","Bulgaria","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","634537.849","true","-1","N/A","0","false","634537.849","true","0","false",,"698518.14","698518.14","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","124","CAN","Canada","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23837.973","true","-1","N/A","0","false","23837.973","true","0","false",,"26241.55","26241.55","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30885.793","true","-1","N/A","0","false","30885.793","true","0","false",,"34000","34000","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","251","FRA","France","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","68469.362","true","-1","N/A","0","false","68469.362","true","0","false",,"84884.78","84884.78","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","268","GEO","Georgia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71764.049","true","-1","N/A","0","false","71764.049","true","0","false",,"79000","79000","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","275","PSE","State of Palestine","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","203057.285","true","-1","N/A","0","false","203057.285","true","0","false",,"223531.5","223531.5","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","88879.23","true","-1","N/A","0","false","88879.23","true","0","false",,"97840.9","97840.9","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40142.229","true","-1","N/A","0","false","40142.229","true","0","false",,"44189.76","44189.76","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","368","IRQ","Iraq","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41717.623","true","-1","N/A","0","false","41717.623","true","0","false",,"45924","45924","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","376","ISR","Israel","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","122232.08","true","-1","N/A","0","false","122232.08","true","0","false",,"134556.71","134556.71","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1373097.172","true","-1","N/A","0","false","1373097.172","true","0","false",,"1532228.363","1532228.363","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","400","JOR","Jordan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","193590.898","true","-1","N/A","0","false","193590.898","true","0","false",,"213110.62","213110.62","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","414","KWT","Kuwait","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","258158.358","true","-1","N/A","0","false","258158.358","true","0","false",,"284188.4","284188.4","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","422","LBN","Lebanon","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6838390.59","true","-1","N/A","0","false","6838390.59","true","0","false",,"7527903.79","7527903.79","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","434","LBY","Libya","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6230524.441","true","-1","N/A","0","false","6230524.441","true","0","false",,"6858746.65","6858746.65","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","504","MAR","Morocco","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22661531.799","true","-1","N/A","0","false","22661531.799","true","0","false",,"24946488.34","24946488.34","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","512","OMN","Oman","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","235165.62","true","-1","N/A","0","false","235165.62","true","0","false",,"258877.31","258877.31","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","135884.918","true","-1","N/A","0","false","135884.918","true","0","false",,"149586.16","149586.16","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","591","PAN","Panama","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33838.112","true","-1","N/A","0","false","33838.112","true","0","false",,"37250","37250","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","634","QAT","Qatar","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","351042.921","true","-1","N/A","0","false","351042.921","true","0","false",,"386438.49","386438.49","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","642","ROU","Romania","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","753204.573","true","-1","N/A","0","false","753204.573","true","0","false",,"829150","829150","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2880167.651","true","-1","N/A","0","false","2880167.651","true","0","false",,"3170574.23","3170574.23","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","688","SRB","Serbia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","79929.308","true","-1","N/A","0","false","79929.308","true","0","false",,"87988.56","87988.56","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","729","SDN","Sudan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7507549.172","true","-1","N/A","0","false","7507549.172","true","0","false",,"8264701.461","8264701.461","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","760","SYR","Syria","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17789599.777","true","-1","N/A","0","false","17789599.777","true","0","false",,"19583320.64","19583320.64","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","606175.579","true","-1","N/A","0","false","606175.579","true","0","false",,"667296.11","667296.11","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","792","TUR","Türkiye","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","155731.756","true","-1","N/A","0","false","155731.756","true","0","false",,"171434.15","171434.15","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","804","UKR","Ukraine","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","256170.403","true","-1","N/A","0","false","256170.403","true","0","false",,"282000","282000","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","826","GBR","United Kingdom","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1301982.248","true","-1","N/A","0","false","1301982.248","true","0","false",,"1433260.79","1433260.79","6","false","true",
"C","A","20250101","2025","52","2025","818","EGY","Egypt","X","Export","842","USA","USA","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","265003.522","true","-1","N/A","0","false","265003.522","true","0","false",,"291723.76","291723.76","6","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","0","W00","World","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"55845290.7","55845290.7","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","8","ALB","Albania","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5477","false","8","kg","5477","false","5477","false","0","false",,"6369.232","6369.232","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","12","DZA","Algeria","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23794","false","8","kg","23794","false","23794","false","0","false",,"69470.245","69470.245","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14810","false","8","kg","14810","false","14810","false","0","false",,"15969.233","15969.233","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","36","AUS","Australia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31592","false","8","kg","31592","false","31592","false","0","false",,"78730.448","78730.448","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","66993","false","8","kg","66993","false","66993","false","0","false",,"157708.387","157708.387","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","44","BHS","Bahamas","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","301","false","8","kg","301","false","301","false","0","false",,"1384.616","1384.616","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","52","BRB","Barbados","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10564","false","8","kg","10564","false","10564","false","0","false",,"38548.501","38548.501","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1680847","false","8","kg","1680847","false","1680847","false","0","false",,"3395651.389","3395651.389","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","60","BMU","Bermuda","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","8","kg","1000","false","1000","false","0","false",,"2742.475","2742.475","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","76","BRA","Brazil","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","220","false","8","kg","220","false","220","false","0","false",,"266.221","266.221","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","278","false","8","kg","278","false","278","false","0","false",,"1686.957","1686.957","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","104","MMR","Myanmar","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15923","false","8","kg","15923","false","15923","false","0","false",,"25923.75","25923.75","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","116","KHM","Cambodia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","238060","false","8","kg","238060","false","238060","false","0","false",,"166775.947","166775.947","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","124","CAN","Canada","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50666","false","8","kg","50666","false","50666","false","0","false",,"67590.646","67590.646","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","136","CYM","Cayman Isds","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7134","false","8","kg","7134","false","7134","false","0","false",,"35791.31","35791.31","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6820","false","8","kg","6820","false","6820","false","0","false",,"19925.087","19925.087","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","196","CYP","Cyprus","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","294087","false","8","kg","294087","false","294087","false","0","false",,"743578.716","743578.716","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","86891","false","8","kg","86891","false","86891","false","0","false",,"209590.67","209590.67","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","208","DNK","Denmark","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12500","false","8","kg","12500","false","12500","false","0","false",,"14046.825","14046.825","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","212","DMA","Dominica","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","189","false","8","kg","189","false","189","false","0","false",,"1191.973","1191.973","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","231","ETH","Ethiopia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","250","false","8","kg","250","false","250","false","0","false",,"1478.261","1478.261","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","233","EST","Estonia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26713","false","8","kg","26713","false","26713","false","0","false",,"41035.458","41035.458","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","238","FLK","Falkland Isds (Malvinas)","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2516","false","8","kg","2516","false","2516","false","0","false",,"7208.028","7208.028","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","246","FIN","Finland","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","62680","false","8","kg","62680","false","62680","false","0","false",,"117321.758","117321.758","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3897046","false","8","kg","3897046","false","3897046","false","0","false",,"8917245.599","8917245.599","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","270","GMB","Gambia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","80250","false","8","kg","80250","false","80250","false","0","false",,"58738.471","58738.471","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"6146730.098","6146730.098","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","288","GHA","Ghana","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","394352","false","8","kg","394352","false","394352","false","0","false",,"689094.427","689094.427","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","292","GIB","Gibraltar","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31359","false","8","kg","31359","false","31359","false","0","false",,"80165.899","80165.899","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","296","KIR","Kiribati","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3408","false","8","kg","3408","false","3408","false","0","false",,"5942.476","5942.476","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4250","false","8","kg","4250","false","4250","false","0","false",,"13439.467","13439.467","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8720","false","8","kg","8720","false","8720","false","0","false",,"43563.887","43563.887","0","false","true",
